name,twitter,followers,followees,location,link,ratio
Southern Rainforest,@SouthRainforest,60,136,Melbourne,https://twitter.com/SouthRainforest,0.4411764705882353
Little Red Rocket,@LittleRedRocket,60,520,Brisbane ,https://twitter.com/LittleRedRocket,0.11538461538461539
myearthsmiles,@myearthsmiles,60,149,Chennai,https://twitter.com/myearthsmiles,0.40268456375838924
Laura W,@PinePear04,60,317,,https://twitter.com/PinePear04,0.1892744479495268
Darcy Pimblett,@DarcyPimblett,60,198,Edinburgh,https://twitter.com/DarcyPimblett,0.30303030303030304
AriaFrancoiseB,@francoisebraiba,60,526,,https://twitter.com/francoisebraiba,0.11406844106463879
aBrahm,@fromkodur,60,68,"Rayalaseema,  Telugu Pradesham",https://twitter.com/fromkodur,0.8823529411764706
mpages,@missedpages,60,775,,https://twitter.com/missedpages,0.07741935483870968
Eventcorp Pty Ltd,@eventcorpptyltd,60,18,Australia,https://twitter.com/eventcorpptyltd,3.3333333333333335
Merryn Benham,@merryn_benham,60,94,Glenmore Park NSW,https://twitter.com/merryn_benham,0.6382978723404256
Jarrod Smith,@_JarrodSmith,60,153,"Auckland Region, New Zealand",https://twitter.com/_JarrodSmith,0.39215686274509803
Don Skerman,@donsky1874,60,127,,https://twitter.com/donsky1874,0.47244094488188976
Elisa Nichols,@elisanseashell,60,249,,https://twitter.com/elisanseashell,0.24096385542168675
Lauren,@friendofwaffles,60,304,nsw,https://twitter.com/friendofwaffles,0.19736842105263158
Joshua Buckle,@ShualiBuckle,60,228,melbourne,https://twitter.com/ShualiBuckle,0.2631578947368421
saving forests,@helpingforests,60,190,,https://twitter.com/helpingforests,0.3157894736842105
Mark Casswell,@MCasswell,60,100,Toowoomba,https://twitter.com/MCasswell,0.6
Jess Smith,@missjessbear,60,250,Australia,https://twitter.com/missjessbear,0.24
fi taylor,@fi_taylor,60,251,"Adelaide, South Australia ",https://twitter.com/fi_taylor,0.23904382470119523
Daniel Lin,@webmanlin,60,238,"Adelaide, SA",https://twitter.com/webmanlin,0.25210084033613445
Sotiris Tzelios,@SotirisTzelios,60,375,Rye,https://twitter.com/SotirisTzelios,0.16
houseofsparkle,@houseofsparkle,60,265,Australia,https://twitter.com/houseofsparkle,0.22641509433962265
Organic Preserves Co,@PreservesCo,59,178,Tasmania,https://twitter.com/PreservesCo,0.33146067415730335
Francis John,@wogiecare2,59,556,Australia,https://twitter.com/wogiecare2,0.10611510791366907
Judy Bush,@bushjude,59,92,Melbourne,https://twitter.com/bushjude,0.6413043478260869
Zo Schuthof,@zkmc,59,200,Robertson NSW Australia,https://twitter.com/zkmc,0.295
HealtheClean,@HealtheClean,59,191,Sydney NSW AUSTRALIA,https://twitter.com/HealtheClean,0.3089005235602094
Charles Taylor,@humanangler,59,332,"Melbourne, Australia",https://twitter.com/humanangler,0.17771084337349397
Tonja Wright,@TonjaWright,59,180,"Melbourne, Australia",https://twitter.com/TonjaWright,0.3277777777777778
Defah Dattner,@HafedD,59,148,Melbourne,https://twitter.com/HafedD,0.39864864864864863
John Ward,@detonatoa,59,323,Gordon Tasmania,https://twitter.com/detonatoa,0.1826625386996904
Jenny Bradley,@JennyBr03830478,59,225,,https://twitter.com/JennyBr03830478,0.26222222222222225
Joe Sanrom,@joesnr,59,1626,"Newton, MA",https://twitter.com/joesnr,0.03628536285362854
Macto Consulting,@MactoMagic,59,309,Sydney,https://twitter.com/MactoMagic,0.19093851132686085
Matt Brown,@mattb4178,59,415,,https://twitter.com/mattb4178,0.14216867469879518
Coral Reefs,@Coral_Reefs13,59,108,,https://twitter.com/Coral_Reefs13,0.5462962962962963
Rianna Nisbet-Roth,@hippyatheartri,59,356,"Bowen, Queensland",https://twitter.com/hippyatheartri,0.16573033707865167
Rachel Cogger,@rachelcogger,59,147,"Sydney, Australia",https://twitter.com/rachelcogger,0.4013605442176871
G. Bowyer,@aliasyoric,59,163,,https://twitter.com/aliasyoric,0.3619631901840491
Dave Lawrence,@VolunteerDJL,59,833,"adelaide, south australia",https://twitter.com/VolunteerDJL,0.07082833133253301
Cameron Reid,@reid_cm,59,143,,https://twitter.com/reid_cm,0.4125874125874126
S4S Conference,@S4S2015,59,102,Western Sydney University,https://twitter.com/S4S2015,0.5784313725490197
CB Solar,@CBSolar,59,105,"Australia, Qld",https://twitter.com/CBSolar,0.5619047619047619
lee casaceli,@leecasaceli,59,174,Sydney,https://twitter.com/leecasaceli,0.3390804597701149
Roisin K McGuinness,@Rmcguinness015K,59,296,,https://twitter.com/Rmcguinness015K,0.19932432432432431
Alison Schmidt,@NonchalantMiss,59,117,"Brisbane, Australia",https://twitter.com/NonchalantMiss,0.5042735042735043
BNEGreenHeart,@BNEGreenHeart,59,189,Brisbane,https://twitter.com/BNEGreenHeart,0.31216931216931215
Kate Scott-Murphy,@kate_sm,59,292,,https://twitter.com/kate_sm,0.20205479452054795
Kasey!,@kaseysland,59,546,,https://twitter.com/kaseysland,0.10805860805860806
Cyndi _Yoakum,@Cyndi_Yoakum,59,447,"Hollywood, CA",https://twitter.com/Cyndi_Yoakum,0.1319910514541387
Anne in doubt,@indoubt,59,418,Adelaide,https://twitter.com/indoubt,0.14114832535885166
Doug Bartlett,@inspireandshine,59,131,"Perth, WA",https://twitter.com/inspireandshine,0.45038167938931295
Jay Ridgway,@Jay_Monster,59,281,"Perth, Western Australia",https://twitter.com/Jay_Monster,0.2099644128113879
Joana Borges,@JoanaBorges07,59,369,Falmouth,https://twitter.com/JoanaBorges07,0.15989159891598917
Inner Cleansing,@InnerCleansing,59,188,"Berwick, Victoria, Australia",https://twitter.com/InnerCleansing,0.31382978723404253
Per Staurup,@perxit,59,508,Melbourne,https://twitter.com/perxit,0.11614173228346457
Will Marsden,@MarsdnPublicity,59,515,"Melbourne, Australia",https://twitter.com/MarsdnPublicity,0.1145631067961165
Damon Nussrallah ,@Quantumjumper12,59,405,Melbourne,https://twitter.com/Quantumjumper12,0.145679012345679
John S,@JohnS125,59,237,,https://twitter.com/JohnS125,0.2489451476793249
Dinosaurus Media,@dinosaurusmedia,59,187,St Kilda Victoria 3182,https://twitter.com/dinosaurusmedia,0.3155080213903743
T.J. Trimboli,@TJ_Trimboli,59,144,Melbourne,https://twitter.com/TJ_Trimboli,0.4097222222222222
Christine Reith,@CReith75,59,274,Brisbane,https://twitter.com/CReith75,0.21532846715328466
Earless Dragon,@EarlessDragon,59,200,,https://twitter.com/EarlessDragon,0.295
Love Coconut,@lovecoconut_,59,238,"Sunshine Coast, Queensland",https://twitter.com/lovecoconut_,0.24789915966386555
NEERG Seminars,@_NEERG,59,261,Sydney Australia,https://twitter.com/_NEERG,0.2260536398467433
Sonja Loader-Jurac,@Sonja_Adelle,59,152,Melbourne,https://twitter.com/Sonja_Adelle,0.3881578947368421
Sydney Land Services,@lls_sydney,59,143,"Sydney, New South Wales",https://twitter.com/lls_sydney,0.4125874125874126
WATSON TEH,@watson_teh,59,658,,https://twitter.com/watson_teh,0.08966565349544073
Homestar ,@homestar_aust,59,98,,https://twitter.com/homestar_aust,0.6020408163265306
Sophia Tipping,@sophia_tee,59,364,"Melbourne, Victoria",https://twitter.com/sophia_tee,0.1620879120879121
Scott H,@scottyhau,59,451,,https://twitter.com/scottyhau,0.13082039911308205
Terrace Rex HZ Wang,@smart_analyst,59,318,"Sydney, Australia ",https://twitter.com/smart_analyst,0.18553459119496854
Team Quoll ,@teamquoll_ISH,59,102,"Wollongong, New South Wales",https://twitter.com/teamquoll_ISH,0.5784313725490197
IJCP,@IJCPsychology,59,684,International,https://twitter.com/IJCPsychology,0.08625730994152046
Eloise Oxer,@eloisebrigitte,58,173,"Melbourne, Australia",https://twitter.com/eloisebrigitte,0.3352601156069364
Kara Prosser,@karaprosser,58,240,Melbourne,https://twitter.com/karaprosser,0.24166666666666667
bonniespawprints,@bonnie_xox,58,135,"Melbourne, Australia",https://twitter.com/bonnie_xox,0.42962962962962964
Berrie Cameron-Allen,@BerrieCA,58,158,"St Kilda, Victoria, Australia",https://twitter.com/BerrieCA,0.3670886075949367
Jacqueline Heller,@earthguardian35,58,1062,"Melbourne, Australia",https://twitter.com/earthguardian35,0.054613935969868174
Jazz_Chik,@jazzchik,58,231,Sydney,https://twitter.com/jazzchik,0.2510822510822511
Di Treble,@ditreble,58,105,"Melbourne, Australia",https://twitter.com/ditreble,0.5523809523809524
Jaben Golledge,@jaeebz,58,508,,https://twitter.com/jaeebz,0.1141732283464567
Jess Parsons Jones,@jessepj87,58,477,Melbourne,https://twitter.com/jessepj87,0.12159329140461216
G Rowe,@go_g_ro,58,144,,https://twitter.com/go_g_ro,0.4027777777777778
kylie regester,@kyliereg,58,128,,https://twitter.com/kyliereg,0.453125
greenFish,@cultivatnFaith,58,86,Melbourne,https://twitter.com/cultivatnFaith,0.6744186046511628
Robbie Black,@_blackr,58,194,"Brisbane, Australia",https://twitter.com/_blackr,0.29896907216494845
Mike Oomens,@thethinkabouter,58,374,"Adelaide, South Australia ",https://twitter.com/thethinkabouter,0.15508021390374332
Sam Stainsby,@stainsby,58,116,"Brisbane, Australia",https://twitter.com/stainsby,0.5
Meg Thomas,@megthomrich,58,225,Canberra via Melbourne,https://twitter.com/megthomrich,0.2577777777777778
Anna,@Lhamo,58,281,"Melbourne, Victoria",https://twitter.com/Lhamo,0.20640569395017794
Rebekah Kate,@rebekah_kate21,58,163,Brisbane,https://twitter.com/rebekah_kate21,0.3558282208588957
Anika D,@anika_morris,58,266,Amsterdam ,https://twitter.com/anika_morris,0.21804511278195488
Andrea,@kangaa,58,84,NYC,https://twitter.com/kangaa,0.6904761904761905
PACE Collective,@PACECOLLECTIVE,58,102,Brisbane,https://twitter.com/PACECOLLECTIVE,0.5686274509803921
Lady in the Cake,@ladyinthecake,58,131,,https://twitter.com/ladyinthecake,0.44274809160305345
Richard Whatley,@RichardRWhatley,58,355,Kimberleys/Melbourne,https://twitter.com/RichardRWhatley,0.16338028169014085
Caroline Hoisington,@CarolineHoising,58,61,,https://twitter.com/CarolineHoising,0.9508196721311475
Tilly,@matweate,58,199,"Melbourne, Victoria",https://twitter.com/matweate,0.2914572864321608
Michael Forrester,@MichaelF1985,58,302,,https://twitter.com/MichaelF1985,0.19205298013245034
truth,@blackbearvision,58,427,,https://twitter.com/blackbearvision,0.1358313817330211
Queen Maxine Eyles,@maxitaxi333,58,504,West Hobart Tasmania,https://twitter.com/maxitaxi333,0.11507936507936507
Selina_Aloisi,@SelJade,58,133,Australia,https://twitter.com/SelJade,0.43609022556390975
FriendsofHangingRock,@friendshangrock,58,143,,https://twitter.com/friendshangrock,0.40559440559440557
Chris Dunstan,@DunstanChris,58,24,,https://twitter.com/DunstanChris,2.4166666666666665
Colin Hocking,@hocking_c,58,75,"Melbourne, Australia",https://twitter.com/hocking_c,0.7733333333333333
Kirsty McCahon,@kirsty_mccahon,58,209,"Sydney, Australia",https://twitter.com/kirsty_mccahon,0.27751196172248804
Katie Ho,@iamkho,58,323,Melbourne,https://twitter.com/iamkho,0.17956656346749225
williams fernando,@williamsfyc,58,341,Lima,https://twitter.com/williamsfyc,0.17008797653958943
SydWF,@SydneyWindFarms,58,373,Sydney,https://twitter.com/SydneyWindFarms,0.1554959785522788
kiri white,@kiriwhite,58,318,"Sydney, Australia",https://twitter.com/kiriwhite,0.18238993710691823
maria.t,@mariebeautie,58,392,sydney,https://twitter.com/mariebeautie,0.14795918367346939
Sim Tiki,@simtiki,58,754,"Croxton, Melbourne, Australia",https://twitter.com/simtiki,0.07692307692307693
George Hatzi,@ghatzi261,58,194,Melbourne Australia,https://twitter.com/ghatzi261,0.29896907216494845
itsjimmynails,@StJimmyNails,58,125,"Victoria, Australia",https://twitter.com/StJimmyNails,0.464
Synnex MARCOM,@SynnexGoGreen,58,2,,https://twitter.com/SynnexGoGreen,29.0
Campbell McKenzie,@cmapblel,58,169,"Melbourne, Australia",https://twitter.com/cmapblel,0.3431952662721893
mel,@BIFF_Babe,58,227,,https://twitter.com/BIFF_Babe,0.2555066079295154
Natalie Stella,@natstell,58,367,Melbourne,https://twitter.com/natstell,0.15803814713896458
Clean Energy Oceania,@CleanOceania,57,61,"Melbourne, Australia",https://twitter.com/CleanOceania,0.9344262295081968
Clinton Killen,@clintonkillen,57,220,,https://twitter.com/clintonkillen,0.2590909090909091
Lee-Anne Nero,@AnneNero,57,221,Albury/Wodonga ,https://twitter.com/AnneNero,0.2579185520361991
Hannah Cifuentes,@hannahrose_c,57,92,Sydney,https://twitter.com/hannahrose_c,0.6195652173913043
Kabel Dawes,@kabz1977,57,945,,https://twitter.com/kabz1977,0.06031746031746032
sallyjope,@sallyjope,57,460,,https://twitter.com/sallyjope,0.12391304347826088
Ray Evans,@rayevans18,57,226," Melbourne, Australia",https://twitter.com/rayevans18,0.252212389380531
Soph Stone,@sophstone,57,140,"Perth, WA",https://twitter.com/sophstone,0.40714285714285714
Art & Soul,@lonely_arts,57,136,"Brisbane, Australia",https://twitter.com/lonely_arts,0.41911764705882354
judy chant,@judychant1,57,214,        nature bush wilderness,https://twitter.com/judychant1,0.26635514018691586
Guadalupe _Broadus,@Guadalupe_Broad,57,252,On the MY WORLD TOUR!!!,https://twitter.com/Guadalupe_Broad,0.2261904761904762
kim stelter,@1e54d4e4c8aa4ae,57,272,,https://twitter.com/1e54d4e4c8aa4ae,0.20955882352941177
Lisa,@LizMikks,57,306,Italia,https://twitter.com/LizMikks,0.18627450980392157
Dani Roweking,@jchampers,57,405,Australia,https://twitter.com/jchampers,0.14074074074074075
Jen,@000jen,57,621,,https://twitter.com/000jen,0.09178743961352658
Cindy Taylor,@cindyitaylor,57,359,,https://twitter.com/cindyitaylor,0.15877437325905291
DisplayBAY,@DisplayBay,57,177,"9 39 Herbert St, St Leonards ",https://twitter.com/DisplayBay,0.3220338983050847
Cameron Martin,@SeeMarty,57,176,"Geelong, Australia",https://twitter.com/SeeMarty,0.32386363636363635
Janine ,@newsjanine,57,482,,https://twitter.com/newsjanine,0.11825726141078838
e-dm,@edmdmcopy,57,116,"Melbourne, Australia",https://twitter.com/edmdmcopy,0.49137931034482757
Wade Lewis,@WadeLewisSC,57,668,"Brisbane, Queensland",https://twitter.com/WadeLewisSC,0.08532934131736528
Deidre Boaz,@StubbsyBoaz,57,260,,https://twitter.com/StubbsyBoaz,0.21923076923076923
Mark Cooper,@markcooper1975,57,137,"Northcote,VIC, Australia",https://twitter.com/markcooper1975,0.41605839416058393
Dani Lloyd-Prichard,@motherbees,57,226,,https://twitter.com/motherbees,0.252212389380531
Being Green,@FloorRepair,57,227,"Melbourne, Australia",https://twitter.com/FloorRepair,0.2511013215859031
CARCRE,@CAR_CRE,57,117,Woolcock Institute ,https://twitter.com/CAR_CRE,0.48717948717948717
Edith Brasset,@ebrasset,57,95,,https://twitter.com/ebrasset,0.6
Dylan,@dylancramp,57,514,Australia,https://twitter.com/dylancramp,0.11089494163424124
BE$TBUY PETMEDS,@bestbuypetmeds,57,670,Flushing New York,https://twitter.com/bestbuypetmeds,0.08507462686567165
Jean Scherer,@GanScherer,57,1157,,https://twitter.com/GanScherer,0.049265341400172864
James K Lee,@elkjam,57,205,"Sydney, Australia",https://twitter.com/elkjam,0.2780487804878049
Collette Swindells,@aylamaternity,57,110,"Brunswick, Melbourne",https://twitter.com/aylamaternity,0.5181818181818182
Tom,@turing8ms4,57,562,,https://twitter.com/turing8ms4,0.10142348754448399
Kim Matousek,@kimma26,57,143,"Sydney, Austarlia",https://twitter.com/kimma26,0.3986013986013986
GIANT Green Blog,@GIANTGreenBlog,57,145,,https://twitter.com/GIANTGreenBlog,0.3931034482758621
Paper Saver Notebook,@paper_saver,57,58,Australia,https://twitter.com/paper_saver,0.9827586206896551
Daniel Thomson,@grentchilton,57,530,,https://twitter.com/grentchilton,0.10754716981132076
Amelia Perkins,@amelia_perkins,57,205,"Melbourne, Australia",https://twitter.com/amelia_perkins,0.2780487804878049
Glen Klatovsky,@glenklatovsky,57,215,"Sydney, New South Wales",https://twitter.com/glenklatovsky,0.2651162790697674
Glen Klatovsky,@WildernessTeam,57,93,Sydney,https://twitter.com/WildernessTeam,0.6129032258064516
Freshie,@drinkfreshie,57,143,Sydney Australia,https://twitter.com/drinkfreshie,0.3986013986013986
EWHeroDean,@EWHeroDean,57,113,"Victoria, Australia",https://twitter.com/EWHeroDean,0.504424778761062
onomato ,@_p_o_i_i_a_,57,1103,,https://twitter.com/_p_o_i_i_a_,0.051677243880326386
Kerry Scarlett,@KerryScarlett2,57,191,,https://twitter.com/KerryScarlett2,0.29842931937172773
Christy George,@xtygeo,57,202,,https://twitter.com/xtygeo,0.28217821782178215
Aware of Wildlife,@awareofwildlife,57,418,United Kingdom,https://twitter.com/awareofwildlife,0.13636363636363635
Protect GraniteChief,@protectgc,57,111,"Alpine Meadows, CA",https://twitter.com/protectgc,0.5135135135135135
Rosemount Farm CSA,@Rosemountfarm,57,231,"Rosemount, Queensland",https://twitter.com/Rosemountfarm,0.24675324675324675
Laurie Gutteridge,@newgreenman,57,116,Melbourne,https://twitter.com/newgreenman,0.49137931034482757
Kylee Horton,@TiredOfTears30,57,519,,https://twitter.com/TiredOfTears30,0.10982658959537572
JSISolarElectrical,@JSISolarElect,57,191,"Adelaide, South Australia",https://twitter.com/JSISolarElect,0.29842931937172773
Toxno,@hartmut_gunther,57,195,"Armidale, NSW, Australia",https://twitter.com/hartmut_gunther,0.2923076923076923
Jagajaga Greens,@GreensJagajaga,57,19,Macleod,https://twitter.com/GreensJagajaga,3.0
Nina James,@_NinaJames,56,165,,https://twitter.com/_NinaJames,0.3393939393939394
Jansen Heating,@JansenHeatingIL,56,234,"Freeport, IL",https://twitter.com/JansenHeatingIL,0.23931623931623933
Katie Siddle,@KatieSiddleAUS,56,439,Australian residing in London,https://twitter.com/KatieSiddleAUS,0.1275626423690205
Megan Collins,@megan3388,56,145,USA,https://twitter.com/megan3388,0.38620689655172413
Harrison Morrow,@HJPMorrow,56,273,Melbourne,https://twitter.com/HJPMorrow,0.20512820512820512
You Stories,@youstories,56,178,living on Wurundjeri country,https://twitter.com/youstories,0.3146067415730337
Laura Watts,@santabikini,56,101,"Brooklyn, NY",https://twitter.com/santabikini,0.5544554455445545
PRGAP,@gap_analysis,56,115,"Ro Piedras, Puerto Rico",https://twitter.com/gap_analysis,0.48695652173913045
Adam Miatke,@Miatke_4_Senate,56,155,Western Australia,https://twitter.com/Miatke_4_Senate,0.36129032258064514
Sarah Heywood,@ThisisSEMH,56,359,"Sydney, AUSTRALIA",https://twitter.com/ThisisSEMH,0.15598885793871867
Pamela Jennings,@pjenningsphoto,56,142,"Broome, Western Australia",https://twitter.com/pjenningsphoto,0.39436619718309857
Bruce McLennan,@Bruce1904Mc,56,186,Highfields,https://twitter.com/Bruce1904Mc,0.3010752688172043
Paul Adams,@adamsatelier,56,285,"Melbourne, Australia",https://twitter.com/adamsatelier,0.19649122807017544
Josh Stronach,@Stronachjosh,56,1040,"Perth, Australia",https://twitter.com/Stronachjosh,0.05384615384615385
Netday Foundation,@netdayfoundatio,56,334,"Bangkok, Thailand",https://twitter.com/netdayfoundatio,0.16766467065868262
Dhakshy,@dhakshy,56,110,Melbourne,https://twitter.com/dhakshy,0.509090909090909
The'tarians,@The_tarians,56,321,"Manchester, England",https://twitter.com/The_tarians,0.17445482866043613
